year,zone_id,province_id,province_name,region,zone_number,party_name,votes,vote_pct,rank,total_votes
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,เศรษฐกิจใหม่,5610,6.47,4,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,เสรีรวมไทย,3434,3.96,5,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,ภูมิใจไทย,2947,3.40,6,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,เพื่อชาติ,2142,2.47,7,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,รวมพลังประชาชาติไทย,1022,1.18,8,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,รักษ์ผืนป่าประเทศไทย,246,0.28,9,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,ประชาชนปฏิรูป,195,0.22,10,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,ชาติพัฒนา,189,0.22,11,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,ประชาชาติ,166,0.19,12,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,ชาติไทยพัฒนา,162,0.19,13,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,พลังท้องถิ่นไท,103,0.12,14,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,พลังประชาธิปไตย,102,0.12,15,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,พลังชาติไทย,86,0.10,16,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,มติประชา,55,0.06,17,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,แผ่นดินธรรม,51,0.06,18,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,ประชานิยม,49,0.06,19,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,สามัญชน,47,0.05,20,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,พลังสังคม,41,0.05,21,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,ครูไทยเพื่อประชาชน,40,0.05,22,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,ถิ่นกาขาวชาววิไล,38,0.04,23,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,ประชาภิวัฒน์,36,0.04,24,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,กลาง,34,0.04,25,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,มหาชน,27,0.03,26,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,ภาคีเครือข่ายไทย,23,0.03,27,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,ประชาธรรมไทย,23,0.03,28,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,ภราดรภาพ,19,0.02,29,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,ไทยรักษาชาติ,0,0.00,30,86701
2562,pv_10_z_2,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,2,เพื่อแผ่นดิน,0,0.00,31,86701
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,อนาคตใหม่,28444,33.05,1,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,พลังประชารัฐ,25148,29.22,2,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ประชาธิปัตย์,17029,19.79,3,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,เศรษฐกิจใหม่,5788,6.72,4,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,เสรีรวมไทย,3832,4.45,5,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,เพื่อชาติ,1209,1.40,6,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ภูมิใจไทย,1082,1.26,7,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,รวมพลังประชาชาติไทย,546,0.63,8,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ชาติพัฒนา,369,0.43,9,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ประชาชนปฏิรูป,350,0.41,10,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,พลังท้องถิ่นไท,284,0.33,11,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,รักษ์ผืนป่าประเทศไทย,247,0.29,12,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ประชาชาติ,235,0.27,13,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ชาติไทยพัฒนา,208,0.24,14,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ประชาภิวัฒน์,186,0.22,15,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ไทยศรีวิไลย์,183,0.21,16,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,พลังไทยรักชาติ,147,0.17,17,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ครูไทยเพื่อประชาชน,142,0.16,18,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,พลังชาติไทย,129,0.15,19,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,พลังธรรมใหม่,102,0.12,20,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ประชาธิปไตยใหม่,101,0.12,21,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ประชานิยม,40,0.05,22,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ภราดรภาพ,36,0.04,23,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,พลังไทสร้างชาติ,34,0.04,24,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,แผ่นดินธรรม,34,0.04,25,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,พลังศรัทธา,32,0.04,26,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,พลังสังคม,29,0.03,27,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ไทรักธรรม,28,0.03,28,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,มหาชน,27,0.03,29,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ประชาธรรมไทย,25,0.03,30,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ภาคีเครือข่ายไทย,12,0.01,31,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,มติประชา,9,0.01,32,86067
2562,pv_10_z_3,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,3,ไทยรักษาชาติ,0,0.00,33,86067
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,พลังประชารัฐ,27620,33.51,1,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,อนาคตใหม่,25588,31.05,2,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ประชาธิปัตย์,13890,16.85,3,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,เศรษฐกิจใหม่,4408,5.35,4,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,เพื่อชาติ,3424,4.15,5,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,เสรีรวมไทย,3199,3.88,6,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ภูมิใจไทย,898,1.09,7,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,รวมพลังประชาชาติไทย,712,0.86,8,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ประชาชาติ,420,0.51,9,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,พลังท้องถิ่นไท,395,0.48,10,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ชาติพัฒนา,269,0.33,11,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,รักษ์ผืนป่าประเทศไทย,269,0.33,12,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ชาติไทยพัฒนา,202,0.25,13,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ประชาชนปฏิรูป,179,0.22,14,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ไทยศรีวิไลย์,165,0.20,15,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,พลังไทสร้างชาติ,124,0.15,16,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ประชากรไทย,75,0.09,17,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ประชาธิปไตยใหม่,74,0.09,18,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,มติประชา,71,0.09,19,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,พลังชาติไทย,64,0.08,20,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,มหาชน,62,0.08,21,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ประชานิยม,51,0.06,22,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ครูไทยเพื่อประชาชน,45,0.05,23,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ประชาภิวัฒน์,40,0.05,24,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,พลังรัก,35,0.04,25,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ไทรักธรรม,32,0.04,26,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ภราดรภาพ,26,0.03,27,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,พลเมืองไทย,25,0.03,28,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,พลังศรัทธา,20,0.02,29,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ภาคีเครือข่ายไทย,17,0.02,30,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ประชาธรรมไทย,13,0.02,31,82412
2562,pv_10_z_4,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,4,ไทยรักษาชาติ,0,0.00,32,82412
2562,pv_10_z_5,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,5,เพื่อไทย,27897,24.86,1,112195
2562,pv_10_z_5,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,5,พลังประชารัฐ,27667,24.66,2,112195
2562,pv_10_z_5,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,5,อนาคตใหม่,25484,22.71,3,112195
2562,pv_10_z_5,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,5,ประชาธิปัตย์,18711,16.68,4,112195
2562,pv_10_z_5,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,5,เศรษฐกิจใหม่,5707,5.09,5,112195
2562,pv_10_z_5,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,5,เสรีรวมไทย,2583,2.30,6,112195
2562,pv_10_z_5,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,5,ภูมิใจไทย,746,0.66,7,112195
2562,pv_10_z_5,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,5,รวมพลังประชาชาติไทย,603,0.54,8,112195
2562,pv_10_z_5,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,5,ชาติไทยพัฒนา,436,0.39,9,112195
2562,pv_10_z_5,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,5,รักษ์ผืนป่าประเทศไทย,369,0.33,10,112195
2562,pv_10_z_5,pv_10,กรุงเทพมหานคร,กรุงเทพมหานคร,5,ชาติพัฒนา,291,0.26,11,112195
